JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords
CW-019,Content Writer,Experienced,8-May,"Content strategy leadership; Advanced SEO; Multi-format content creation; Editing and proofreading; Digital marketing tools (GA, SEMrush, HubSpot); AI-assisted writing; Analytics and KPI tracking; Collaboration with cross-functional teams; Content calendar management; Project management",Lead content strategy development; Create SEO-optimized content for multiple formats; Edit and proofread content for accuracy and quality; Leverage digital marketing tools to monitor performance; Use AI-assisted content creation tools; Collaborate with cross-functional teams; Manage content calendars and deadlines; Track KPIs and adjust strategies accordingly; Ensure brand voice consistency; Mentor junior content writers,Content Strategy; SEO; Multi-format Content; Editing; Digital Marketing Tools; AI Tools; Analytics; Collaboration; Project Management; Content Calendar
CW-020,Content Writer,Experienced,10-Jun,Comprehensive content strategy; Advanced SEO and analytics; Content marketing; Editing and proofreading; Multi-format content creation; Digital marketing tools; AI-assisted content optimization; Cross-functional collaboration; Performance tracking and KPI analysis; Project management for content initiatives,"Develop and execute strategic content plans; Create SEO-optimized content across multiple formats; Edit and proofread content for high quality; Use analytics and marketing tools to measure performance; Leverage AI tools to optimize content; Collaborate with marketing, SEO, and design teams; Track KPIs and performance metrics; Manage content calendars and deadlines; Ensure consistency of brand voice; Mentor and train junior writers",Content Strategy; SEO; Content Marketing; Multi-format Content; Editing; Digital Marketing Tools; AI Tools; Collaboration; Analytics; Project Management
CW-101,Copywriter,Fresher,0-1,"Clear and persuasive writing; Grammar and punctuation mastery; Proofreading and editing; Tone and style adaptation; Creativity and storytelling; Basic SEO knowledge; Research and fact-checking; Familiarity with digital marketing channels; CMS basics (WordPress, HubSpot); AI writing tool awareness","Write clear and compelling copy for web, social media, and email; Proofread and edit content for accuracy and clarity; Adapt writing style to target audiences and brand voice; Conduct basic research for content accuracy; Apply basic SEO and keyword usage; Collaborate with marketing team; Publish content using CMS tools; Use AI tools to enhance content creation; Meet deadlines for multiple content pieces; Learn content performance tracking basics",Copywriting; SEO; Grammar; Proofreading; CMS; AI Tools; Digital Marketing; Storytelling; Creativity; Content Writing
CW-102,Copywriter,Fresher,0-2,Persuasive copywriting; Content editing and proofreading; Creativity and storytelling; Basic SEO practices; Research and accuracy; Adaptable writing style; Email and social media familiarity; CMS usage; AI-assisted writing tools; Time management,Produce engaging copy for campaigns; Proofread and edit content; Research for content accuracy and relevance; Apply SEO basics and keywords; Adapt tone for brand consistency; Collaborate with marketing and design teams; Use CMS to publish content; Leverage AI tools for efficiency; Manage multiple content deadlines; Assist in content performance tracking,Copywriting; Content Editing; SEO; Storytelling; CMS; AI Tools; Digital Marketing; Creativity; Email Marketing; Social Media
CW-103,Copywriter,Mid-Level,5-Feb,Advanced copywriting; SEO optimization; Content research; Brand voice consistency; Editing and proofreading; Digital marketing channel familiarity; CMS proficiency; AI-assisted writing tools; Storytelling and creativity; Collaboration with marketing teams,Develop persuasive and SEO-optimized copy for multiple channels; Edit and proofread content for accuracy and tone; Conduct in-depth research for content relevance; Ensure consistent brand voice across all materials; Collaborate with marketing and design teams; Use CMS to manage content; Leverage AI tools to enhance productivity; Track content performance with analytics; Provide creative input for campaigns; Support junior copywriters,Copywriting; SEO; Content Research; Editing; Brand Voice; CMS; AI Tools; Digital Marketing; Storytelling; Collaboration
CW-104,Copywriter,Mid-Level,5-Mar,Strategic copywriting; SEO and keyword optimization; Content research and accuracy; Editing and proofreading; Brand voice alignment; Digital marketing expertise; CMS and AI tools; Storytelling; Collaboration and communication; Time management,"Write strategic, persuasive copy for campaigns and web content; Ensure SEO best practices are applied; Conduct research to maintain factual accuracy; Edit and proofread for quality and brand tone; Collaborate with marketing, design, and SEO teams; Use CMS and AI-assisted tools; Maintain content calendars; Track performance metrics; Mentor junior writers; Support campaign strategy development",Copywriting; SEO; Editing; Brand Voice; CMS; AI Tools; Digital Marketing; Storytelling; Collaboration; Content Strategy
CW-105,Copywriter,Experienced,8-May,Content strategy; Advanced copywriting and editing; SEO optimization and analytics; Brand messaging; Multi-format content creation; Digital marketing channels and tools; AI-assisted content creation; Collaboration and leadership; Project management; Time management,"Lead copywriting strategy across campaigns; Create SEO-optimized content for web, email, and social media; Edit and proofread copy ensuring brand voice consistency; Conduct research to enhance content relevance; Collaborate with cross-functional teams; Use CMS and AI tools for content production; Monitor content performance and adjust strategy; Mentor and guide junior copywriters; Manage deadlines and project timelines; Support marketing strategy execution",Copywriting; Content Strategy; SEO; Editing; Brand Messaging; CMS; AI Tools; Digital Marketing; Collaboration; Project Management
CW-106,Copywriter,Experienced,10-May,Strategic copywriting; Advanced SEO and analytics; Multi-format content creation; Editing and proofreading; Brand consistency; Digital marketing strategy; AI-assisted content optimization; Team leadership and collaboration; Project management; Performance tracking,"Develop and execute comprehensive copywriting strategies; Produce high-quality copy across multiple formats; Apply SEO best practices and track performance; Edit and proofread content ensuring brand voice; Collaborate with marketing, design, and product teams; Utilize AI tools to enhance productivity and creativity; Mentor junior copywriters; Manage projects and content calendars; Analyze content KPIs and improve strategy; Support integrated marketing campaigns",Copywriting; SEO; Content Strategy; Editing; Brand Consistency; CMS; AI Tools; Digital Marketing; Collaboration; Project Management
CW-107,Copywriter,Fresher,0-1,Grammar and punctuation; Persuasive writing; Storytelling; SEO basics; Research and fact-checking; CMS familiarity; AI writing tools; Creativity; Time management; Communication,Write clear and compelling copy for campaigns; Apply basic SEO and keyword practices; Research content topics; Proofread and edit content; Publish content using CMS tools; Adapt tone and style for different audiences; Collaborate with marketing teams; Use AI tools for content creation; Meet content deadlines; Ensure brand voice consistency,Copywriting; SEO; Grammar; Proofreading; CMS; AI Tools; Storytelling; Creativity; Time Management; Communication
CW-108,Copywriter,Mid-Level,5-Feb,Strategic copywriting; SEO optimization; Editing and proofreading; Research and fact-checking; Content adaptation for brand voice; Digital marketing familiarity; CMS proficiency; AI-assisted content tools; Storytelling and creativity; Team collaboration,Write and optimize copy for campaigns and web; Edit and proofread content ensuring quality; Conduct research for accuracy and relevance; Maintain brand voice consistency; Collaborate with marketing and design teams; Use CMS and AI-assisted tools for publishing; Track content performance; Support content strategy development; Mentor junior writers; Manage multiple content deadlines,Copywriting; SEO; Editing; Brand Voice; CMS; AI Tools; Storytelling; Research; Collaboration; Content Strategy
CW-109,Copywriter,Experienced,8-May,Content strategy; Advanced SEO; Multi-format copywriting; Editing and proofreading; Brand voice alignment; Digital marketing tools; AI-assisted content creation; Collaboration and leadership; Project management; Performance tracking,Lead copywriting and content strategy; Produce SEO-optimized copy across channels; Edit and proofread content for quality and consistency; Collaborate with cross-functional teams; Leverage AI-assisted tools; Track content KPIs and improve performance; Mentor junior copywriters; Manage content calendars; Ensure brand messaging consistency; Support marketing campaign execution,Copywriting; Content Strategy; SEO; Editing; Brand Voice; CMS; AI Tools; Collaboration; Project Management; Digital Marketing
CW-110,Copywriter,Experienced,10-Jun,Strategic content planning; Advanced copywriting and editing; SEO and analytics expertise; Multi-format content creation; Digital marketing integration; Brand voice consistency; AI-assisted writing tools; Team leadership; Project management; KPI analysis,Develop and execute content strategy; Produce high-quality copy optimized for SEO; Edit and proofread content maintaining brand voice; Integrate copy into multi-channel digital marketing campaigns; Leverage AI tools for content generation; Collaborate with cross-functional teams; Mentor junior copywriters; Track and analyze performance metrics; Manage content projects and deadlines; Support overall marketing strategy,Copywriting; Content Strategy; SEO; Editing; Digital Marketing; Brand Voice; AI Tools; Team Leadership; Project Management; Analytics
CW-111,Copywriter,Fresher,0-1,Grammar and punctuation; Persuasive writing; Basic SEO knowledge; Storytelling; Content research; CMS familiarity; AI writing tools awareness; Creativity; Time management; Communication,"Write clear and persuasive copy for websites, emails, and social media; Apply basic SEO principles and keyword usage; Conduct research to ensure factual content; Edit and proofread for clarity and accuracy; Use CMS to publish content; Adapt tone to target audiences; Collaborate with marketing and design teams; Leverage AI tools for content creation; Meet deadlines for multiple content pieces; Support junior content projects",Copywriting; SEO; Storytelling; CMS; AI Tools; Grammar; Content Research; Creativity; Communication; Time Management
CW-112,Copywriter,Mid-Level,5-Feb,Advanced copywriting; SEO optimization; Content research and accuracy; Editing and proofreading; Brand voice consistency; Digital marketing tools; CMS proficiency; AI-assisted content creation; Storytelling and creativity; Collaboration,"Develop compelling copy for campaigns, web, and social media; Optimize content for SEO and keyword relevance; Conduct thorough research for accuracy; Edit and proofread content; Ensure brand voice consistency across all channels; Collaborate with marketing, design, and SEO teams; Use CMS and AI tools for content management; Support content strategy planning; Mentor junior copywriters; Track performance and refine content strategies",Copywriting; SEO; Content Research; Editing; Brand Voice; CMS; AI Tools; Storytelling; Collaboration; Digital Marketing
CW-113,Copywriter,Experienced,8-May,Strategic copywriting; Advanced SEO and analytics; Multi-format content creation; Editing and proofreading; Brand messaging and consistency; Digital marketing integration; AI-assisted writing tools; Leadership and mentoring; Project management; Performance measurement,"Lead copywriting strategy and execution; Create SEO-optimized content across multiple channels; Edit and proofread for quality and brand voice alignment; Develop content for various formats: web, email, social media, video scripts; Integrate copy into digital marketing campaigns; Leverage AI-assisted content tools; Mentor junior writers and provide feedback; Manage content projects and deadlines; Measure content performance using analytics tools; Collaborate with cross-functional teams for content strategy",Copywriting; Content Strategy; SEO; Editing; Brand Messaging; Digital Marketing; AI Tools; Leadership; Project Management; Performance Analysis
CW-114,Copywriter,Experienced,10-Jun,Content strategy; Advanced copywriting and editing; SEO optimization; Multi-format content creation; Digital marketing integration; Brand voice consistency; AI content tools; Team leadership; Project management; Analytics and KPI tracking,"Develop comprehensive content strategies; Produce high-quality copy optimized for SEO and engagement; Edit and proofread to maintain brand voice; Create content for multiple formats including digital campaigns, blogs, and videos; Integrate copy with marketing initiatives; Use AI tools to enhance content production; Lead and mentor content teams; Manage projects, timelines, and deadlines; Analyze content performance and adjust strategies; Collaborate with cross-functional teams to align content with business goals",Copywriting; Content Strategy; SEO; Editing; Digital Marketing; Brand Voice; AI Tools; Leadership; Project Management; Analytics
CW-115,Copywriter,Fresher,0-1,Grammar and punctuation; Persuasive writing; Basic SEO knowledge; Storytelling; Research and fact-checking; CMS usage; AI writing tools; Creativity; Time management; Team collaboration,Create engaging copy for websites and social media; Apply basic SEO practices; Research content topics for accuracy; Edit and proofread copy; Publish content using CMS tools; Adapt writing style to different audiences; Collaborate with marketing teams; Use AI writing tools to enhance productivity; Manage content deadlines; Support content performance tracking,Copywriting; SEO; Grammar; Storytelling; CMS; AI Tools; Research; Creativity; Collaboration; Time Management
CW-116,Copywriter,Mid-Level,5-Mar,Strategic copywriting; Advanced SEO; Content research; Editing and proofreading; Brand voice consistency; CMS proficiency; AI-assisted writing tools; Digital marketing knowledge; Collaboration; Creativity,Write persuasive and SEO-optimized copy for campaigns; Edit and proofread content; Conduct research to ensure accuracy; Maintain brand voice across all content; Collaborate with marketing and design teams; Use CMS and AI tools for content production; Support content strategy development; Mentor junior writers; Track content performance; Create multi-format content,Copywriting; SEO; Content Research; Editing; Brand Voice; CMS; AI Tools; Digital Marketing; Collaboration; Creativity
CW-117,Copywriter,Experienced,8-May,Content strategy; Advanced copywriting; SEO optimization; Multi-format content creation; Editing and proofreading; Brand consistency; Digital marketing integration; AI-assisted content tools; Leadership; Performance tracking,Lead content and copywriting strategy; Create high-quality SEO-optimized copy; Edit and proofread to maintain brand voice; Develop content for multiple formats; Integrate copy with marketing campaigns; Use AI tools to enhance content production; Mentor junior writers; Track KPIs and analyze performance; Manage projects and timelines; Collaborate with cross-functional teams,Copywriting; Content Strategy; SEO; Editing; Brand Voice; Digital Marketing; AI Tools; Leadership; Project Management; Analytics
CW-118,Copywriter,Experienced,10-Jun,Strategic content planning; Advanced copywriting; SEO and analytics expertise; Editing and proofreading; Multi-format content creation; Digital marketing integration; Brand voice consistency; AI-assisted writing; Team leadership; Project and performance management,"Develop and execute content strategies; Produce SEO-optimized copy for digital campaigns; Edit and proofread content ensuring brand consistency; Create multi-format content including blogs, emails, and social media posts; Integrate content with marketing strategy; Leverage AI tools for content creation; Lead and mentor content team; Manage content projects and deadlines; Analyze content performance and optimize; Collaborate with cross-functional teams for strategic alignment",Copywriting; Content Strategy; SEO; Editing; Digital Marketing; Brand Voice; AI Tools; Leadership; Project Management; Analytics
CW-119,Copywriter,Fresher,0-1,Grammar and punctuation; Storytelling; Basic SEO; Content research; CMS familiarity; AI writing tools awareness; Creativity; Time management; Communication; Team collaboration,Create engaging copy for websites and social media; Apply basic SEO practices; Research content topics; Edit and proofread content; Publish content using CMS; Adapt tone to audience; Collaborate with marketing teams; Leverage AI tools for writing; Meet deadlines; Support content tracking,Copywriting; SEO; CMS; AI Tools; Storytelling; Grammar; Research; Creativity; Communication; Collaboration
CW-120,Copywriter,Mid-Level,5-Mar,Advanced copywriting; SEO optimization; Content research; Editing and proofreading; Brand voice consistency; CMS and AI tools proficiency; Digital marketing knowledge; Storytelling; Collaboration; Creativity,"Write compelling, SEO-optimized copy for campaigns; Edit and proofread content; Maintain brand voice consistency; Conduct research for accuracy; Collaborate with marketing and design teams; Use CMS and AI tools for content production; Support content strategy development; Mentor junior writers; Track content performance; Create multi-format content for digital channels",Copywriting; SEO; Editing; Brand Voice; CMS; AI Tools; Content Research; Storytelling; Collaboration; Creativity
CSA-F-001,Cybersecurity Analyst,Fresher,0-1,Python; C++; Linux Basics; Firewall Configuration; Wireshark; Nessus; Snort; Encryption Basics; Incident Response,Assist in monitoring network traffic; Support in basic vulnerability scanning; Help configure firewalls and IDS tools; Document incidents and responses; Collaborate with team on risk assessments,Network Security; Penetration Testing; SIEM; Incident Response; Vulnerability Assessment; Firewalls; Malware Analysis; Risk Management
CSA-F-002,Junior Security Analyst,Fresher,0-1,JavaScript Basics; Windows Security; ISO 27001 Basics; Wireshark; Metasploit; Cryptography Fundamentals; Team Collaboration,Assist in log monitoring; Conduct basic malware scans; Support compliance checks; Assist in encryption setup; Help prepare incident reports,Cryptography; Incident Response; Firewall Configuration; Malware Analysis; SIEM; Risk Assessment; ISO 27001
CSA-F-003,Cybersecurity Intern,Fresher,0,Python; Linux Fundamentals; NIST Basics; Snort; Antivirus Tools; Vulnerability Assessment,Assist in daily system monitoring; Document and escalate incidents; Learn and apply penetration testing basics; Support vulnerability scans,Penetration Testing; NIST; Vulnerability Assessment; Malware Analysis; Network Security
CSA-F-004,Associate Cybersecurity Analyst,Fresher,0-1,Wireshark; Firewall Basics; Linux Security; Incident Response; GDPR Basics,Help configure security policies; Assist with incident logging; Participate in security awareness programs; Analyze basic threat alerts,Firewall Management; Incident Response; Vulnerability Scanning; SIEM; Network Security
CSA-F-005,Entry-Level Security Analyst,Fresher,0-1,C++; Windows Security; Metasploit; Risk Assessment Basics; Snort,Perform basic threat analysis; Document vulnerabilities; Assist in antivirus updates; Work with team on security awareness,Risk Management; Vulnerability Assessment; Firewall Configuration; Malware Analysis; Incident Response
CSA-F-006,Trainee Security Analyst,Fresher,0-1,Python; Linux Commands; Nessus; Network Security Basics; GDPR Basics,Assist in vulnerability assessments; Support SOC monitoring; Prepare incident response drafts; Shadow senior analysts,Network Security; Vulnerability Assessment; Penetration Testing; GDPR; Malware Analysis
CSA-F-007,Cybersecurity Support Analyst,Fresher,0-1,Wireshark; Firewall Rules; Cryptography Basics; ISO 27001 Basics; Teamwork,Support in analyzing logs; Assist in firewall updates; Document cryptographic protocols; Provide support in compliance audits,Firewall Management; Cryptography; ISO 27001; Incident Response; SIEM
CSA-F-008,Graduate Security Analyst,Fresher,0,Python Basics; Windows/Linux Basics; NIST Basics; Snort; Antivirus,Help detect malware; Participate in vulnerability scanning; Assist with incident triage; Maintain threat logs,Malware Analysis; Network Security; NIST; Incident Response; Firewall Configuration
CSA-F-009,Cybersecurity Trainee,Fresher,0,C++ Basics; Wireshark; Metasploit; Linux Security; Encryption Fundamentals,Support penetration testing activities; Learn and apply encryption methods; Help configure intrusion detection systems; Work with mentors on incident response,Penetration Testing; Encryption; Incident Response; Network Security; Malware Analysis
CSA-F-010,Information Security Analyst - Fresher,Fresher,0-1,Python; Firewall Basics; GDPR Basics; Nessus; Snort,Assist in security audits; Help update security tools; Support SOC team with monitoring; Participate in vulnerability management,Vulnerability Assessment; SIEM; GDPR; Incident Response; Firewall Configuration
CSA-E-011,Cybersecurity Analyst,Experienced,5-Mar,Splunk; QRadar; Threat Hunting; Risk Management; Incident Response; Python; Bash; Cloud Security (AWS/Azure),Lead SOC operations; Perform threat hunting; Oversee risk assessments; Ensure compliance with standards; Reduce incident response times,Threat Hunting; SIEM; SOC; Incident Response; Risk Management; Cloud Security
CSA-E-012,Senior Security Analyst,Experienced,6-Apr,"LogRhythm; Vulnerability Management; PowerShell; Cloud Security; Compliance (GDPR, PCI-DSS)",Conduct advanced threat detection; Lead vulnerability management programs; Ensure cloud infrastructure security; Collaborate with cross-functional teams,Security Auditing; Compliance; Cloud Security; Incident Response; Vulnerability Assessment
CSA-E-013,SOC Analyst,Experienced,4-Feb,Splunk; QRadar; SIEM Tools; Network Defense; Incident Response; Python Scripting,Monitor SIEM alerts; Respond to incidents; Perform malware analysis; Maintain SOC dashboards,SIEM; Incident Response; SOC; Malware Analysis; Threat Hunting
CSA-E-014,Lead Cybersecurity Analyst,Experienced,7-May,Threat Hunting; Splunk; Compliance; Risk Management; Team Leadership; Cloud Security,Lead incident response efforts; Oversee compliance checks; Mentor junior analysts; Develop risk mitigation strategies,Leadership; Risk Management; Threat Hunting; Compliance; SIEM
CSA-E-015,Cybersecurity Risk Analyst,Experienced,6-Mar,Risk Management; Compliance Auditing; Python; PowerShell; Splunk,Conduct enterprise-wide risk assessments; Ensure compliance with GDPR and HIPAA; Automate risk reporting with scripts; Recommend remediation strategies,Risk Management; Compliance; Security Auditing; Incident Response; Vulnerability Assessment
CSA-E-016,Cloud Security Analyst,Experienced,7-Apr,AWS Security; Azure Security; GCP Security; SIEM Tools; Firewall Management; Incident Response,Secure multi-cloud environments; Perform cloud-specific penetration testing; Collaborate with DevOps teams; Monitor compliance with cloud policies,Cloud Security; Penetration Testing; Compliance; SIEM; Risk Management
CSA-E-017,Information Security Specialist,Experienced,5-Mar,Vulnerability Management; Threat Intelligence; Splunk; QRadar; Python; Incident Response,Conduct vulnerability assessments; Respond to advanced threats; Develop threat intelligence reports; Automate incident response scripts,Threat Intelligence; Incident Response; Vulnerability Assessment; SIEM; SOC
CSA-E-018,Cyber Defense Analyst,Experienced,8-Apr,SOC Operations; Threat Hunting; SIEM Tools; Compliance Auditing; Firewall Management; Malware Analysis,Monitor SOC; Hunt advanced persistent threats; Conduct malware reverse engineering; Ensure compliance with PCI-DSS,SOC; Threat Hunting; Malware Analysis; Compliance; Incident Response
CSA-E-019,Senior Incident Response Analyst,Experienced,9-May,Incident Response; Malware Analysis; Forensics; Threat Hunting; Splunk; QRadar,Lead incident investigations; Perform digital forensics; Coordinate response teams; Develop incident response playbooks,Incident Response; Forensics; Malware Analysis; Threat Hunting; SOC
CSA-E-020,Principal Security Analyst,Experienced,10-Jul,Leadership; Risk Management; SIEM Tools; Cloud Security; Compliance; Advanced Threat Detection,Manage enterprise security strategy; Lead large-scale security operations; Oversee compliance with multiple frameworks; Mentor junior analysts,Leadership; Risk Management; Cloud Security; SIEM; Threat Hunting; Compliance
DA001,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; SAS; Tableau; Power BI; Matplotlib; Seaborn; Excel charts; Pandas; MySQL; PostgreSQL; Hadoop; Spark basics; Hypothesis testing; Regression,Assist in analyzing datasets; Create dashboards; Perform data cleaning; Support reporting tasks,Data Analytics; BI; Entry-Level; Fresher; Reporting; Dashboard
DA002,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; Tableau; Power BI; Excel charts; Pandas; MySQL; PostgreSQL; Hadoop; Spark basics; Basic statistics,Perform data extraction and cleaning; Create visualizations; Assist in generating business insights,Data Analytics; BI; Entry-Level; Fresher; Visualization; Reporting
DA003,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; SAS; Tableau; Power BI; Matplotlib; Seaborn; Pandas; Excel functions; MySQL; PostgreSQL; Hadoop; Spark basics; Regression; Hypothesis testing,Assist with data cleaning and exploratory data analysis; Create reports; Perform visualizations for internship projects,Data Analytics; BI; Entry-Level; Fresher; Reporting; Data Cleaning
DA004,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; Tableau; Power BI; Excel; Pandas; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing,Support data extraction and cleaning; Generate dashboards and insights for small projects,Data Analytics; BI; Entry-Level; Fresher; Visualization; Dashboard
DA005,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; SAS; Tableau; Power BI; Matplotlib; Seaborn; Pandas; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing,Assist in cleaning datasets; Build simple dashboards; Perform exploratory analysis; Support reporting tasks,Data Analytics; BI; Entry-Level; Fresher; Dashboard; Data Cleaning
DA006,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; Tableau; Power BI; Matplotlib; Seaborn; Pandas; Excel functions; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing,"Support teams in analyzing datasets; Perform data cleaning; Visualize insights using Tableau, Power BI, and Python",Data Analytics; BI; Entry-Level; Fresher; Reporting; Data Visualization
DA007,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; Tableau; Power BI; Excel charts; Pandas; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing,Assist in ETL processes; Perform data cleaning; Build dashboards for small projects,Data Analytics; BI; Entry-Level; Fresher; ETL; Dashboard
DA008,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; Tableau; Power BI; Excel charts; Pandas; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing,Perform data cleaning; Generate dashboards; Assist in exploratory analysis using Python and Excel,Data Analytics; BI; Entry-Level; Fresher; Data Cleaning; Dashboard
DA009,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; SAS; Tableau; Power BI; Matplotlib; Seaborn; Pandas; Excel functions; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing,Assist teams with SQL queries; Process data using Python; Build visual dashboards for analytics projects,Data Analytics; BI; Entry-Level; Fresher; Data Visualization; Reporting
DA010,Data Analyst - Experienced,Senior-Level,4–8 years,Predictive modeling; Machine learning algorithms; A/B testing; Time-series analysis; Advanced SQL; Python; R; SAS; Tableau; Power BI; Looker; Google Data Studio; ETL; BigQuery; Snowflake; Redshift; Hadoop; Spark; Kafka,Lead analytics projects; Develop predictive models; Optimize ETL pipelines; Create advanced dashboards for stakeholders,Data Analytics; BI; Senior-Level; Predictive Modeling; Reporting; ETL
DA011,Data Analyst - Experienced,Senior-Level,5–9 years,Predictive modeling; Machine learning; Time-series forecasting; Advanced SQL; Python; R; SAS; Tableau; Power BI; Looker; ETL; Data warehousing; Hadoop; Spark; Kafka; Hypothesis testing; Statistical modeling,Design and implement advanced analytics solutions; Optimize database performance; Generate actionable insights for business teams,Data Analytics; BI; Senior-Level; Advanced Analytics; ETL; Dashboards
DA012,Data Analyst - Experienced,Senior-Level,6+ years,Predictive modeling; Advanced analytics; Machine learning; SQL; Python; R; SAS; Tableau; Power BI; Looker; Google Data Studio; ETL pipelines; BigQuery; Snowflake; Redshift; Hadoop; Spark; Kafka,Lead business intelligence projects; Develop predictive models; Manage ETL processes; Mentor junior analysts,Data Analytics; BI; Senior-Level; Predictive Modeling; ETL; Leadership
DA013,Data Analyst - Experienced,Senior-Level,5–8 years,Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; Google Data Studio; ETL workflows; Data engineering; Hadoop; Spark; Kafka,Develop advanced dashboards; Optimize SQL queries; Implement ETL workflows; Provide data-driven recommendations to business leaders,Data Analytics; BI; Senior-Level; Dashboards; ETL; Reporting
DA014,Data Analyst - Experienced,Senior-Level,6–10 years,Predictive modeling; Machine learning; Advanced analytics; SQL; Python; R; SAS; Tableau; Power BI; Looker; Google Data Studio; ETL pipelines; BigQuery; Snowflake; Redshift; Hadoop; Spark; Kafka,Lead analytics and BI projects; Manage data pipelines; Develop predictive models; Mentor junior analysts,Data Analytics; BI; Senior-Level; Leadership; ETL; Predictive Modeling
DA015,Data Analyst - Experienced,Senior-Level,5–9 years,Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; Google Data Studio; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka,Design and implement analytics dashboards; Optimize data workflows; Lead data initiatives across teams,Data Analytics; BI; Senior-Level; Dashboards; Data Engineering; Predictive Analytics
DA016,Data Analyst - Experienced,Senior-Level,7+ years,Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Redshift; Hadoop; Spark; Kafka,Lead analytics initiatives; Design predictive models; Manage ETL pipelines; Mentor junior analysts,Data Analytics; BI; Senior-Level; Leadership; Predictive Analytics; ETL
DA017,Data Analyst - Experienced,Senior-Level,6+ years,Advanced SQL; Python; R; SAS; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka,Manage large-scale analytics projects; Implement predictive models; Optimize SQL and ETL workflows; Provide insights to business leadership,Data Analytics; BI; Senior-Level; Dashboards; ETL; Predictive Modeling
DA018,Data Analyst - Experienced,Senior-Level,5–9 years,Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka,Design and implement analytics dashboards; Optimize data workflows; Lead data projects across teams,Data Analytics; BI; Senior-Level; Dashboards; Data Engineering; Reporting
DA019,Data Analyst - Experienced,Senior-Level,6–10 years,Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka,Lead analytics and BI projects; Manage data pipelines; Develop predictive models; Mentor junior analysts,Data Analytics; BI; Senior-Level; Leadership; Predictive Analytics; ETL
DA020,Data Analyst - Experienced,Senior-Level,5–9 years,Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka,Manage large-scale analytics projects; Implement predictive models; Optimize SQL and ETL workflows; Provide insights to business leadership,Data Analytics; BI; Senior-Level; Dashboards; ETL; Predictive Analytics
DE-F-001,Data Engineer,Fresher,0-1,Python; Java Basics; SQL; PostgreSQL; MongoDB; Hadoop Basics; Spark Basics; ETL Fundamentals; AWS Basics; Azure Fundamentals,Assist in developing basic ETL pipelines; Support database management tasks; Work on structured and unstructured data; Collaborate with senior engineers on big data tools; Learn and apply cloud platform fundamentals,Python; SQL; ETL; Big Data; AWS; Hadoop; MongoDB; Data Engineering Fundamentals
DE-F-002,Data Engineer,Fresher,0-1,Python; Scala Basics; MySQL; MongoDB; Airflow Basics; Linux; Spark Fundamentals; Data Modeling Basics,Assist in building simple data pipelines; Support ETL processes; Perform data cleaning and preprocessing; Help in maintaining NoSQL and relational databases; Participate in data modeling exercises,ETL; Python; SQL; Airflow; Data Cleaning; MongoDB; Spark Basics
DE-F-003,Data Engineer,Fresher,0-1,Python; Java; PostgreSQL; MongoDB; AWS S3 Basics; Azure Basics; Hadoop Fundamentals; Analytical Thinking,Work with structured query languages; Support pipeline development; Assist in cloud data storage integration; Collaborate with developers on data validation; Apply problem-solving to debug issues,Python; SQL; PostgreSQL; AWS; Hadoop; ETL Fundamentals
